employee_id;nationality_group;native_language;is_expat_migrant;relocated_for_job;department;job_level;salary;hire_date;last_promotion_date;performance_rating;manager_id;team_size;inclusion_score;belonging_index;manager_inclusion_score;attrition;voluntary_exit;exit_reason
E1422;Southern Europe;Spanish;0;0;Operations;1;29276;12/04/2019;;4;M037;7;319;249;372;0;;
E1423;Other;Mandarin;1;1;Research & Development;1;23366;20/08/2020;;1;M010;5;285;309;328;0;;
E1424;Central Europe;Polish;1;1;IT;2;31225;11/03/2021;18/04/2024;5;M038;8;294;261;322;0;;
E1425;Anglophone Americas;English;1;1;Human Resources;5;94286;01/01/2022;;4;M048;6;302;275;302;0;;
E1426;Lusophone Europe;Portuguese;0;0;Operations;3;53587;17/11/2016;;3;M033;7;328;259;323;0;;
E1427;Lusophone Americas;Portuguese;0;0;IT;2;32113;01/09/2017;;4;M012;4;431;364;283;0;;
E1428;Lusophone Americas;Portuguese;1;1;Operations;2;34579;20/07/2023;11/03/2026;2;M002;10;278;286;342;0;;
E1429;Southern Europe;Greek;1;1;Finance;3;50198;11/08/2021;;3;M039;6;318;361;225;0;;
E1430;Francophone Europe;French;0;0;Research & Development;3;44459;03/07/2020;11/11/2023;4;M034;6;342;331;339;0;;
E1431;Anglophone Americas;English;1;1;Research & Development;4;73974;15/02/2016;10/07/2018;4;M044;8;219;225;295;0;;
E1432;Lusophone Europe;Portuguese;0;0;IT;4;66025;28/06/2018;;3;M014;4;406;395;332;0;;
E1433;Lusophone Europe;Portuguese;0;0;IT;1;25664;18/07/2017;;4;M004;6;226;266;393;1;0;Restructuring
E1434;Lusophone Americas;Portuguese;1;1;Finance;3;50188;05/08/2016;18/07/2022;3;M050;7;366;303;387;0;;
E1435;Other;Hindi;1;1;Research & Development;4;63968;06/05/2018;;2;M014;5;232;183;343;1;10;Lack of Growth
E1436;Lusophone Europe;Portuguese;0;0;Research & Development;3;54537;26/08/2016;;3;M033;9;291;321;319;0;;
E1437;Lusophone Americas;Portuguese;1;1;IT;3;51883;17/07/2017;19/09/2019;2;M048;8;362;339;336;0;;
E1438;Southern Europe;Spanish;0;0;Research & Development;1;29380;12/04/2020;;3;M047;4;268;213;398;0;;
E1439;Francophone Europe;French;0;0;Finance;1;29666;02/11/2021;08/09/2022;3;M022;3;451;382;405;0;;
E1440;Lusophone Europe;Portuguese;0;0;Human Resources;1;29768;25/01/2018;;3;M004;12;384;344;404;0;;
E1441;Southern Europe;Italian;1;0;Operations;4;66533;28/03/2018;;5;M013;3;32;254;368;0;;
E1442;Lusophone Americas;Portuguese;1;1;Operations;4;60816;19/05/2016;;3;M027;9;283;242;348;1;10;Lack of Growth
E1443;Francophone Europe;French;0;0;Human Resources;1;29131;08/06/2016;05/11/2020;5;M018;12;338;299;368;0;;
E1444;Anglophone Americas;English;0;0;Finance;2;40996;20/01/2016;;3;M005;8;33;315;374;0;;
E1445;Lusophone Americas;Portuguese;1;1;Research & Development;3;45049;08/06/2019;;3;M020;5;353;293;4;1;0;Performance
E1446;Lusophone Americas;Portuguese;1;1;Operations;3;48343;03/03/2022;13/02/2025;3;M017;4;34;303;354;0;;
E1447;Southern Europe;Greek;1;0;IT;4;67341;03/05/2017;;4;M018;7;334;288;285;1;0;Performance
E1448;Lusophone Americas;Portuguese;0;0;Research & Development;1;29005;04/02/2018;;4;M006;8;333;288;302;0;;
E1449;Lusophone Americas;Portuguese;1;1;Operations;2;34336;21/07/2018;18/10/2019;4;M001;7;364;33;342;0;;
E1450;Lusophone Americas;Portuguese;1;1;Sales;2;34380;04/01/2021;;3;M020;6;378;313;318;0;;
E1451;Francophone Europe;French;1;1;IT;1;25664;24/02/2021;14/03/2024;2;M040;9;29;238;326;0;;
E1452;Lusophone Americas;Portuguese;1;1;Operations;3;48545;23/10/2015;;3;M046;6;363;336;341;0;;
E1453;Lusophone Americas;Portuguese;0;0;IT;3;46945;19/10/2022;13/02/2025;5;M009;5;345;326;333;0;;
E1454;Lusophone Europe;Portuguese;0;0;Sales;2;38810;03/08/2016;26/11/2021;3;M016;6;378;365;291;0;;
E1455;Southern Europe;Italian;1;0;Research & Development;4;59927;22/12/2016;02/08/2019;2;M002;4;38;328;345;1;10;Lack of Growth
E1456;Francophone Europe;French;1;1;Sales;1;27917;07/12/2023;08/02/2025;4;M017;8;223;219;295;1;10;Better Opportunity
E1457;Lusophone Europe;Portuguese;0;0;Sales;3;51103;21/01/2015;27/10/2018;3;M028;6;341;364;332;0;;
E1458;Anglophone Americas;English;0;0;Finance;3;57711;20/09/2017;04/06/2021;3;M041;8;284;273;391;0;;
E1459;Anglophone Americas;English;1;1;Finance;5;97353;23/04/2021;;3;M049;9;367;322;342;1;0;Restructuring
E1460;Lusophone Americas;Portuguese;0;0;Sales;1;25715;10/07/2021;;2;M029;7;421;41;317;0;;
E1461;Central Europe;Polish;1;1;IT;3;50096;04/08/2023;;4;M048;6;319;307;411;0;;
E1462;Other;Mandarin;1;1;Human Resources;1;24445;10/09/2019;;4;M036;6;23;196;371;0;;
E1463;Anglophone Americas;English;0;0;Finance;1;29092;19/08/2019;;3;M035;5;334;338;296;0;;
E1464;Central Europe;Czech;1;1;Research & Development;3;42879;07/10/2023;;2;M030;4;247;23;342;0;;
E1465;Lusophone Europe;Portuguese;1;1;Human Resources;5;90409;28/05/2020;;5;M002;11;359;302;335;1;10;Better Opportunity
E1466;Southern Europe;Greek;0;0;Finance;2;35660;12/02/2018;;4;M041;5;364;286;39;0;;
E1467;Anglophone Americas;English;0;0;Finance;1;31512;08/08/2021;;3;M014;9;367;306;352;0;;
E1468;Francophone Europe;French;0;0;Finance;3;50724;29/12/2015;;3;M044;3;333;237;395;1;10;Lack of Growth
E1469;Lusophone Americas;Portuguese;1;1;Operations;1;25873;14/05/2021;;4;M003;4;332;323;374;0;;
E1470;Anglophone Americas;English;0;0;Research & Development;5;91635;29/11/2023;12/07/2024;4;M035;7;344;32;349;1;10;Lack of Growth
E1471;Lusophone Americas;Portuguese;0;0;Human Resources;1;23227;04/03/2018;;4;M043;4;352;306;3;1;0;Performance
E1472;Lusophone Europe;Portuguese;0;0;Human Resources;2;38403;16/05/2015;;2;M040;12;449;432;35;0;;
E1473;Southern Europe;Spanish;1;0;Sales;2;31625;03/09/2015;09/04/2017;2;M004;10;232;188;222;0;;
E1474;Francophone Europe;French;1;1;Finance;1;23052;22/07/2020;18/12/2025;2;M046;4;331;272;319;0;;
E1475;Lusophone Americas;Portuguese;1;1;Human Resources;1;25763;07/05/2022;10/05/2023;2;M035;10;345;287;378;0;;
E1476;Southern Europe;Greek;1;1;Operations;2;37741;07/02/2017;;3;M006;3;344;345;311;0;;
E1477;Lusophone Americas;Portuguese;1;1;Sales;1;22681;09/03/2018;;2;M016;4;351;304;404;0;;
E1478;Central Europe;Polish;1;1;Sales;2;32966;10/05/2022;;3;M005;3;321;31;376;0;;
E1479;Southern Europe;Greek;0;0;Operations;3;52349;02/11/2020;;5;M028;9;283;229;407;0;;
E1480;Lusophone Americas;Portuguese;1;1;IT;2;37000;05/07/2019;15/01/2022;4;M019;5;312;294;314;0;;
E1481;Lusophone Americas;Portuguese;1;1;IT;2;31365;02/02/2015;;4;M006;7;366;29;325;1;0;Restructuring
E1482;Other;Other;0;0;Sales;1;26412;29/12/2019;;2;M001;3;399;455;312;0;;
E1483;Lusophone Europe;Portuguese;0;0;Human Resources;2;38331;01/02/2015;;2;M033;4;423;43;325;0;;
E1484;Lusophone Americas;Portuguese;1;1;Operations;1;22444;27/02/2017;;4;M039;7;297;295;348;1;0;Performance
E1485;Lusophone Europe;Portuguese;0;0;Human Resources;3;57441;22/11/2018;;4;M050;8;395;441;447;1;10;Lack of Growth
E1486;Other;Arabic;1;1;Human Resources;3;43690;27/06/2020;;1;M049;10;235;203;338;0;;
E1487;Lusophone Americas;Portuguese;1;1;Operations;1;28013;20/09/2017;25/08/2021;3;M049;5;334;26;436;0;;
E1488;Lusophone Europe;Portuguese;0;0;Sales;3;53607;05/03/2021;22/02/2022;4;M044;11;286;28;324;0;;
E1489;Central Europe;Polish;0;0;Operations;3;56106;22/07/2022;;3;M038;4;319;273;371;0;;
E1490;Anglophone Americas;English;0;0;Finance;3;46850;21/09/2018;;5;M032;8;288;234;317;0;;
E1491;Lusophone Europe;Portuguese;1;0;Human Resources;4;65117;24/02/2022;24/04/2024;3;M010;11;271;216;358;1;10;Lack of Growth
E1492;Francophone Europe;French;1;0;Human Resources;2;32823;01/07/2017;;3;M020;12;322;3;33;0;;
E1493;Lusophone Europe;Portuguese;1;1;Operations;3;53446;26/04/2018;21/05/2021;4;M032;5;275;312;381;0;;
E1494;Central Europe;Polish;1;1;Human Resources;3;46217;31/05/2016;10/12/2020;3;M016;9;302;247;314;1;10;Inclusion Issues
E1495;Lusophone Europe;Portuguese;0;0;Finance;2;36894;26/10/2016;19/05/2019;3;M016;6;355;339;361;0;;
E1496;Francophone Europe;French;0;0;Sales;3;54971;24/07/2016;;3;M018;3;278;267;326;0;;
E1497;Francophone Europe;French;1;1;Sales;5;93093;19/04/2015;27/01/2018;3;M050;5;359;305;342;0;;
E1498;Lusophone Europe;Portuguese;0;0;Human Resources;2;42434;24/12/2018;;5;M008;6;381;308;31;0;;
E1499;Southern Europe;Italian;1;1;Finance;1;23482;07/09/2017;;3;M040;6;242;22;337;0;;
E1500;Francophone Europe;French;1;1;Research & Development;4;65948;24/02/2018;;2;M048;8;318;257;394;1;10;Relocation
